restaurant_id,name,days_in_advance,primary_cuisine,secondary_cuisines,primary_dining_style,secondary_dining_styles,facilities,primary_place,places,hashtags,weighted_rating_score,total_revenue,total_bookings,total_guests,total_no_shows,total_temporary_bookings,avg_revenue_per_booking,no_show_rate,kol_views,kol_likes,kol_comments,unique_kols_used,web_views,web_revenue
4530.0,,,,,,,,,,,,182296.0,15.0,44.0,0.0,5.0,12153.066666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4531.0,Bloom Café & Garden Lounge at Floral Court Hotel,90.0,international,Unknown,buffet,"family friendly, healthy, grill/bbq, wine bar","outdoor seating, wheelchair access, free wifi, scenic view, pet friendly, kids playground, have baby chair",popularzone:nana,"popularzone:nana, btsroute:bts nana","amex, restaurant & activity for kids",4.862126269191582,767880.0,40.0,116.0,0.0,1.0,19197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4532.0,Heights At BKK,90.0,international,Unknown,rooftop,"wine bar, rooftop, buffet, pub/bar, cafe/dessert, grill/bbq, casual dining","indoor seating, have parking, pet friendly, scenic view, live music, outdoor seating, free event equipment, sports screening, free wifi",btsroute:bts chong nonsi,"mrtroute:mrt sam yan, popularzone:silom, btsroute:bts chong nonsi",amex,4.841417512794388,4422072.0,305.0,909.0,9.0,0.0,14498.596721311475,0.029508196721311476,0.0,0.0,0.0,0.0,0.0,0.0
4533.0,,,,,,,,,,,,47952.0,2.0,4.0,0.0,0.0,23976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4534.0,Banthat Thong Roast Duck,90.0,thai isaan,"thai isaan, thai",family friendly,"family friendly, rooftop, open air/outdoor, activity/experience","live music, accommodates 80+ people, accommodates 50+ people, sports screening, indoor seating, free wifi, outdoor seating, roadside parking, private room up to 10 people, accommodates 120+ people, private room up to 20 people, private room up to 40 people",popularzone:banthat thong,"popularzone:banthat thong, mrtroute:mrt hua lamphong","amex, thai family friendly restaurants under 1000 baht near mrt sam yan, mrt hua lamphong, thai restaurants for 50+ guests near mrt si lom, sam yan, hua lamphong",4.601932971992347,655200.0,47.0,150.0,0.0,1.0,13940.425531914894,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4535.0,Maesriruen The Mall Bangkapi,90.0,thai,Unknown,chain restaurant,"chain restaurant, mall restaurant, family friendly, casual dining","indoor seating, have baby chair",location:bang kapi,shoppingmall:the mall bang kapi,amex,4.6601803845594025,426980.0,40.0,98.0,3.0,0.0,10674.5,0.075,0.0,0.0,0.0,0.0,0.0,0.0
4536.0,,,,,,,,,,,,583380.0,44.0,131.0,2.0,2.0,13258.636363636364,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0
4538.0,,,,,,,,,,,,374608.0,24.0,93.0,0.0,0.0,15608.666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4539.0,,,,,,,,,,,,214460890.0,1313.0,3962.0,0.0,0.0,163336.54988575782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4540.0,,,,,,,,,,,,85690.0,2.0,4.0,0.0,0.0,42845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4541.0,,,,,,,,,,,,433500.0,6.0,20.0,0.0,0.0,72250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4542.0,,,,,,,,,,,,44408500.0,425.0,1168.0,0.0,6.0,104490.58823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4543.0,,,,,,,,,,,,167720.0,2.0,5.0,0.0,0.0,83860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4544.0,,,,,,,,,,,,1931790.0,28.0,65.0,1.0,0.0,68992.5,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
4545.0,,,,,,,,,,,,67869288.0,3975.0,8172.0,9.0,9.0,17074.034716981132,0.0022641509433962265,0.0,0.0,0.0,0.0,0.0,0.0
4546.0,,,,,,,,,,,,4392876.0,419.0,1227.0,2.0,2.0,10484.19093078759,0.00477326968973747,0.0,0.0,0.0,0.0,0.0,0.0
4547.0,Tops EATERY Porto de Phuket,90.0,international,Unknown,mall restaurant,"mall restaurant, chain restaurant, family friendly, casual dining","indoor seating, wheelchair access, have parking",location:phuket,Unknown,amex,4.803037527416546,379670.0,23.0,42.0,0.0,0.0,16507.391304347828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4548.0,Tops EATERY CentralWorld,90.0,european,"international, european",mall restaurant,"family friendly, chain restaurant, casual dining, mall restaurant","indoor seating, wheelchair access, have parking",shoppingmall:central world,"shoppingmall:central world, popularzone:siam, btsroute:bts chit lom",amex,4.4138289182447386,5416980.0,352.0,796.0,1.0,2.0,15389.147727272728,0.002840909090909091,0.0,0.0,0.0,0.0,0.0,0.0
4549.0,,,,,,,,,,,,1857430.0,474.0,974.0,0.0,13.0,3918.6286919831223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4550.0,,,,,,,,,,,,1140120.0,290.0,586.0,0.0,2.0,3931.448275862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4551.0,,,,,,,,,,,,294090.0,68.0,152.0,0.0,2.0,4324.85294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4552.0,Vivian Lounge Century The Movie Plaza Sukhumvit,90.0,international,Unknown,activity/experience,Unknown,Unknown,btsroute:bts on nut,"popularzone:phra khanong, btsroute:bts on nut, popularzone:on nut",amex,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
4553.0,,,,,,,,,,,,18254268.0,1008.0,2195.0,4.0,1.0,18109.39285714286,0.003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0
4554.0,,,,,,,,,,,,882300.0,114.0,223.0,3.0,8.0,7739.473684210527,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0
4556.0,Moment's Notice Jazz Club (Chiang Mai),90.0,fusion,"fusion, international, italian, european, thai northern",wine bar,"activity/experience, wine bar, fine dining, open air/outdoor, pub/bar","wheelchair access, free wifi, roadside parking, live music, vegan/vegetarian friendly, indoor seating, have parking, free event equipment, outdoor seating",location:chiang mai,Unknown,"vegan/vegetarian friendly restaurants in chiang mai, must visit bkk 2025 for korean tourists, amex",4.84361652471128,14689488.0,1083.0,2442.0,45.0,32.0,13563.700831024931,0.04155124653739612,0.0,0.0,0.0,0.0,109.0,0.0
4557.0,,,,,,,,,,,,666000.0,41.0,100.0,0.0,1.0,16243.90243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4558.0,KBBQ Nawamin,90.0,korean,korean,buffet,Unknown,wheelchair access,location:bangkok,Unknown,time to celebrate,4.827657836489477,1517430.0,118.0,373.0,0.0,0.0,12859.57627118644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4559.0,,,,,,,,,,,,13762500.0,121.0,237.0,0.0,20.0,113739.6694214876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4560.0,Boon Tong Kee Robinson Ratchaphruek,90.0,chinese,Unknown,casual dining,"casual dining, family friendly, chain restaurant, mall restaurant","indoor seating, have baby chair, have parking",location:nonthaburi,popularzone:ratchaphruek,"amex, celebration redtable awards 2025, redtable 2024 award winner, time to celebrate",4.511504864665107,27200100.0,2144.0,7735.0,2.0,11.0,12686.61380597015,0.0009328358208955224,0.0,0.0,0.0,0.0,0.0,0.0
4561.0,Suki​camp​ Safari,90.0,thai,Unknown,family friendly,"activity/experience, casual dining, family friendly","outdoor seating, live music, kids playground, free corkage",location:khlong sam wa,Unknown,amex,,168600.0,13.0,48.0,0.0,0.0,12969.23076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4562.0,Siam India Asiatique the Riverfront,90.0,indian,indian,family friendly,"grill/bbq, casual dining, mall restaurant, family friendly","indoor seating, wheelchair access, halal, have baby chair",shoppingmall:asiatique,shoppingmall:asiatique,amex,4.770210448652636,561600.0,26.0,120.0,0.0,0.0,21600.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
4563.0,Baanpakpon,90.0,thai,Unknown,buffet,family friendly,"indoor seating, private room up to 40 people, karaoke, free corkage, free wifi, live music",popularzone:pathum thani,popularzone:pathum thani,amex,4.846806965768424,3160080.0,44.0,226.0,2.0,0.0,71820.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0
4564.0,Carmina Restaurant & Bar Sukhumvit Soi 20,90.0,latin american,"brazilian, peruvian, spanish, latin american",casual dining,"family friendly, grill/bbq","have baby chair, wheelchair access, have parking, live music",popularzone:phrom phong,"popularzone:thonglor, mrtroute:mrt sukhumvit, popularzone:asok, btsroute:bts asok, popularzone:phrom phong, btsroute:bts phrom phong, mrtroute:mrt qsncc",amex,4.817020207070447,3172524.0,105.0,291.0,2.0,6.0,30214.514285714286,0.01904761904761905,0.0,0.0,0.0,0.0,0.0,0.0
4565.0,IDYLL Bistro Rama 3,90.0,thai,Unknown,casual dining,family friendly,"free wifi, pet friendly",location:yan nawa,"popularzone:rama 3, popularzone:sathu pradit",amex,4.635105224326319,321480.0,35.0,83.0,1.0,0.0,9185.142857142857,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
4567.0,,,,,,,,,,,,287160.0,16.0,57.0,0.0,0.0,17947.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4568.0,,,,,,,,,,,,1881480.0,96.0,273.0,0.0,4.0,19598.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4569.0,,,,,,,,,,,,2162880.0,52.0,123.0,1.0,1.0,41593.846153846156,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0
4571.0,The Urban Deck Cafe I Bistro I Bar,90.0,italian,"italian, american, mexican, fusion",cafe/dessert,"casual dining, cafe/dessert, grill/bbq, pub/bar","have parking, outdoor seating, free wifi, pet friendly",popularzone:phrom phong,"popularzone:rama 4, popularzone:phrom phong",amex,4.803037527416546,287280.0,14.0,34.0,2.0,0.0,20520.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0
4572.0,Savelberg Thailand ,90.0,french,Unknown,one michelin star,"fine dining, michelin guide, one michelin star","wheelchair access, have parking, vegan/vegetarian friendly, indoor seating, free wifi, halal",awardbadge:1 michelin star,Unknown,"best restaurants in bangkok, amex, michelin guide & star",4.577657836489477,16764864.0,126.0,252.0,0.0,7.0,133054.47619047618,0.0,0.0,0.0,0.0,0.0,176.0,0.0
4574.0,Bond Street Bar Café,90.0,fusion,fusion,family friendly,"family friendly, wine bar","free wifi, live music, have parking, indoor seating, outdoor seating",popularzone:muangthong thani,"popularzone:nonthaburi, popularzone:pak kret, popularzone:muangthong thani",amex,4.827657836489477,2404680.0,82.0,240.0,0.0,5.0,29325.365853658535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4575.0,,,,,,,,,,,,138214800.0,2074.0,2855.0,0.0,42.0,66641.65863066538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4576.0,HOUSE of TANGO,90.0,italian,"european, international, italian",fine dining,"wine bar, fine dining, activity/experience, family friendly","free wifi, accommodates 50+ people, private room up to 20 people, have baby chair, private room up to 40 people, swimming pool, indoor seating, private room up to 10 people, have parking, outdoor seating, vegan/vegetarian friendly",popularzone:charoen krung,popularzone:charoen krung,"italian fine dining restaurants under 1000 baht, fancy restaurants in bangkok under $50, romantic & instagrammable restaurants for christmas, international fine dining accomodating 50+ people, amex",4.901518763708273,209514948.0,2276.0,11802.0,1.0,43.0,92054.01933216168,0.0004393673110720562,0.0,0.0,0.0,0.0,342.0,0.0
4577.0,,,,,,,,,,,,4392720.0,367.0,1073.0,0.0,3.0,11969.264305177112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4578.0,Indus Bangkok Indian Restaurant Michelin Guide,90.0,indian,indian,michelin guide,"fine dining, michelin guide, family friendly","valet parking, outdoor seating, private room up to 10 people, accommodates 120+ people, pet friendly, kids playground, halal, free wifi, indoor seating, wheelchair access, private room up to 20 people, private room up to 40 people",awardtype:michelin guide,btsroute:bts phrom phong,"amex, michelin guide & star, top 10 restaurant bkk (india)",4.807902238996993,21368940.0,668.0,1674.0,4.0,10.0,31989.43113772455,0.005988023952095809,0.0,0.0,0.0,0.0,86.0,0.0
4579.0,Dailyfish Omakase (Chonburi),90.0,japanese,Unknown,omakase,Unknown,"free wifi, indoor seating",location:pattaya,Unknown,"top omakase, amex",4.901518763708273,3154452.0,164.0,350.0,2.0,13.0,19234.463414634145,0.012195121951219513,0.0,0.0,0.0,0.0,20.0,0.0
4580.0,,,,,,,,,,,,16050960.0,227.0,500.0,2.0,32.0,70709.07488986784,0.00881057268722467,0.0,0.0,0.0,0.0,0.0,0.0
4581.0,,,,,,,,,,,,2827800.0,96.0,244.0,7.0,1.0,29456.25,0.07291666666666667,0.0,0.0,0.0,0.0,0.0,0.0
4582.0,,,,,,,,,,,,1334880.0,50.0,126.0,0.0,0.0,26697.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4583.0,,,,,,,,,,,,30089076.0,2529.0,7249.0,151.0,52.0,11897.61803084223,0.05970739422696718,0.0,0.0,0.0,0.0,0.0,0.0
4584.0,,,,,,,,,,,,4205592.0,565.0,1238.0,7.0,2.0,7443.525663716814,0.012389380530973451,0.0,0.0,0.0,0.0,0.0,0.0
4585.0,,,,,,,,,,,,3024168.0,316.0,854.0,4.0,2.0,9570.151898734177,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.0
4586.0,,,,,,,,,,,,2016684.0,154.0,511.0,2.0,1.0,13095.35064935065,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0
4587.0,,,,,,,,,,,,7348500.0,610.0,1755.0,9.0,20.0,12046.72131147541,0.014754098360655738,0.0,0.0,0.0,0.0,0.0,0.0
4588.0,,,,,,,,,,,,3283788.0,290.0,737.0,2.0,2.0,11323.406896551724,0.006896551724137931,0.0,0.0,0.0,0.0,0.0,0.0
4589.0,,,,,,,,,,,,3610800.0,153.0,454.0,1.0,1.0,23600.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0
4590.0,,,,,,,,,,,,10972200.0,321.0,1180.0,1.0,0.0,34181.30841121495,0.003115264797507788,0.0,0.0,0.0,0.0,0.0,0.0
4591.0,,,,,,,,,,,,111360.0,7.0,14.0,0.0,0.0,15908.57142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4592.0,Red Lobster Emsphere,90.0,american,american,casual dining,"casual dining, chain restaurant, family friendly","have baby chair, accommodates 50+ people, indoor seating, have parking",shoppingmall:emsphere,"popularzone:phrom phong, shoppingmall:emsphere, btsroute:bts phrom phong",amex,4.752636145476431,36788260.0,1293.0,3146.0,11.0,40.0,28451.86388244393,0.008507347254447023,0.0,0.0,0.0,0.0,0.0,0.0
4593.0,Mizuki Omakase,90.0,japanese,japanese,omakase,"pub/bar, omakase, wine bar","scenic view, free wifi, private room up to 10 people, valet parking, indoor seating, have parking",popularzone:asok,"mrtroute:mrt sukhumvit, popularzone:thonglor, popularzone:asok, btsroute:bts phrom phong, btsroute:bts asok, popularzone:phrom phong","top omakase, japanese omakase in watthana, amex, trendy in sg, #birthday celebration",4.803037527416546,246561780.0,1325.0,2658.0,0.0,19.0,186084.36226415096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4594.0,Valia Hotel Bangkok Staycation,90.0,international,Unknown,staycation,Unknown,Unknown,location:khlong toei,popularzone:rama 4,"staycation, bangkok staycation, amex",4.7263289182447386,28786104.0,543.0,1059.0,2.0,4.0,53013.08287292818,0.003683241252302026,0.0,0.0,0.0,0.0,128.0,0.0
4595.0,,,,,,,,,,,,40416172.0,2345.0,5266.0,218.0,23.0,17235.041364605542,0.0929637526652452,0.0,0.0,0.0,0.0,0.0,0.0
4596.0,,,,,,,,,,,,210120.0,16.0,40.0,0.0,1.0,13132.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4597.0,,,,,,,,,,,,276480.0,15.0,31.0,0.0,1.0,18432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4598.0,Ruen Petch Suki - Ratchaphruek Road,90.0,thai,Unknown,hot pot/shabu,"buffet, casual dining, chain restaurant, hot pot/shabu, family friendly",indoor seating,popularzone:taling chan,popularzone:taling chan,"nonchopkin, amex, time to celebrate",4.815533305537873,60682575.0,5049.0,14063.0,42.0,56.0,12018.731431966726,0.008318478906714201,0.0,0.0,0.0,0.0,407.0,0.0
4599.0,Kushiro Omakase and Japanese Dining,240.0,japanese,Unknown,omakase,Unknown,"indoor seating, have parking",location:chatuchak,Unknown,"top omakase, amex",4.708084179461054,133661928.0,1618.0,5428.0,1.0,87.0,82609.3498145859,0.0006180469715698393,0.0,0.0,0.0,0.0,74.0,0.0
4601.0,,,,,,,,,,,,3608250.0,170.0,424.0,16.0,5.0,21225.0,0.09411764705882353,0.0,0.0,0.0,0.0,0.0,0.0
4602.0,Manee Me More Central Westgate,90.0,thai,"thai, thai isaan",hot pot/shabu,"chain restaurant, healthy, family friendly, casual dining, mall restaurant, hot pot/shabu, buffet","free wifi, indoor seating, accommodates 50+ people, have parking",location:nonthaburi,"mrtroute:mrt talad bang yai, popularzone:nonthaburi","amex, family friendly thai restaurants under 1000 baht in nonthaburi, time to celebrate",4.832138491892522,14649420.0,859.0,2002.0,3.0,15.0,17054.039580908033,0.0034924330616996507,0.0,0.0,0.0,0.0,0.0,0.0
4603.0,Manee Me More Esplanade Ratchadaphisek,90.0,thai,"thai, thai isaan",hot pot/shabu,"family friendly, buffet, chain restaurant, mall restaurant, casual dining, hot pot/shabu, healthy","have parking, indoor seating, free wifi, accommodates 50+ people",mrtroute:mrt thailand cultural centre,"popularzone:mengjai, mrtroute:mrt phra ram 9, popularzone:ratchada, mrtroute:mrt thailand cultural centre, shoppingmall:esplanade ratchadaphisek","amex, time to celebrate",4.850590630330995,14710848.0,1130.0,3330.0,1.0,21.0,13018.449557522124,0.0008849557522123894,0.0,0.0,0.0,0.0,14.0,0.0
4604.0,,,,,,,,,,,,1788720.0,82.0,275.0,3.0,3.0,21813.658536585364,0.036585365853658534,0.0,0.0,0.0,0.0,0.0,0.0
4605.0,Manee Me More Homepro Rama 3,90.0,thai,"thai, thai isaan",hot pot/shabu,"casual dining, family friendly, chain restaurant, hot pot/shabu, mall restaurant, healthy, buffet","have parking, free wifi, indoor seating, accommodates 50+ people",location:bang kho laem,popularzone:rama 3,"amex, time to celebrate",4.554042089730527,22234656.0,2383.0,5126.0,1.0,9.0,9330.531263113722,0.000419639110365086,0.0,0.0,0.0,0.0,13.0,0.0
4606.0,,,,,,,,,,,,2777976.0,153.0,434.0,14.0,1.0,18156.70588235294,0.0915032679738562,0.0,0.0,0.0,0.0,0.0,0.0
4607.0,Manee Me More Homepro Charan Sanit Wong,90.0,thai,"thai, thai isaan",hot pot/shabu,"casual dining, family friendly, buffet, healthy, hot pot/shabu, chain restaurant, mall restaurant","accommodates 50+ people, free wifi, have parking, indoor seating",location:bangkok noi,"mrtroute:mrt charan 13, popularzone:charan sanitwong","amex, time to celebrate",4.896576638778949,4097832.0,257.0,665.0,0.0,7.0,15944.87159533074,0.0,0.0,0.0,0.0,0.0,18.0,0.0
4608.0,AdHoc Bkk,90.0,thai,Unknown,fine dining,"family friendly, fine dining","private room up to 10 people, indoor seating",popularzone:phrom phong,"popularzone:thonglor, popularzone:phrom phong","luxury thai restaurants over 3000 baht, amex, thai fine dining in phrom phong, asok, thonglor",4.893943283993525,36899304.0,254.0,592.0,1.0,30.0,145272.8503937008,0.003937007874015748,0.0,0.0,0.0,0.0,0.0,0.0
4610.0,,,,,,,,,,,,30808010.0,2601.0,10281.0,0.0,5.0,11844.678969627066,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4611.0,,,,,,,,,,,,324660.0,27.0,88.0,0.0,1.0,12024.444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4612.0,Momono Omakase,90.0,japanese,Unknown,omakase,"omakase, fine dining","indoor seating, have parking",popularzone:kaset nawamin,popularzone:kaset nawamin,"famous restaurants, top 10 restaurant bkk (ca), amex",4.860074275995049,466950000.0,3702.0,7821.0,2.0,164.0,126134.52188006483,0.0005402485143165856,0.0,0.0,0.0,0.0,35.0,0.0
4613.0,,,,,,,,,,,,4171220.0,334.0,1004.0,0.0,2.0,12488.68263473054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4614.0,Roccabkk,90.0,italian,italian,casual dining,"family friendly, casual dining","free wifi, wheelchair access, scenic view, private room up to 20 people, sports screening, indoor seating",popularzone:phahonyothin,"popularzone:ari, popularzone:phaya thai, popularzone:samsen, popularzone:phahonyothin",amex,4.6638289182447386,4014240.0,220.0,574.0,0.0,8.0,18246.545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4615.0,,,,,,,,,,,,64032.0,12.0,14.0,0.0,0.0,5336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4616.0,,,,,,,,,,,,3479700.0,453.0,886.0,0.0,4.0,7681.456953642384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4617.0,COMMU Rooftop Cafe,90.0,fusion,fusion,rooftop,"family friendly, casual dining","indoor seating, free event equipment, outdoor seating, live music, free wifi",location:bang sue,Unknown,amex,4.862126269191582,1119000.0,110.0,257.0,0.0,1.0,10172.727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4618.0,,,,,,,,,,,,126000.0,9.0,21.0,0.0,0.0,14000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4619.0,Moru Sushi,90.0,japanese,Unknown,buffet,"family friendly, casual dining","have baby chair, free corkage, indoor seating",popularzone:lat krabang,popularzone:lat krabang,amex,4.900885945496492,15342120.0,579.0,1588.0,11.0,19.0,26497.61658031088,0.018998272884283247,0.0,0.0,0.0,0.0,139.0,0.0
4620.0,,,,,,,,,,,,5466552.0,134.0,403.0,0.0,5.0,40795.164179104475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4621.0,Napha Emsphere,240.0,thai,"thai southern, thai isaan, thai northern",mall restaurant,"mall restaurant, family friendly, casual dining","wheelchair access, vegan/vegetarian friendly, indoor seating, have parking",shoppingmall:emsphere,"shoppingmall:emsphere, popularzone:phrom phong, btsroute:bts phrom phong, popularzone:asok","vegan/vegetarian thai restaurants in phrom phong, asok, thonglor under 500 baht, thai casual dining restaurants under 500 baht near bts phrom phong, bts thong lor, and bts ekkamai, amex, thai vegan/vegetarian restaurants near phrom phong, asok, thonglor under 1000 baht",4.803253863116409,27010620.0,1104.0,3218.0,33.0,37.0,24466.141304347828,0.029891304347826088,0.0,0.0,0.0,0.0,20.0,0.0
4622.0,,,,,,,,,,,,16092060.0,711.0,1590.0,1.0,3.0,22632.995780590718,0.0014064697609001407,0.0,0.0,0.0,0.0,0.0,0.0
4623.0,Gekka,90.0,japanese,Unknown,omakase,"family friendly, casual dining, healthy","private room up to 10 people, indoor seating",btsroute:bts asok,"btsroute:bts asok, popularzone:phrom phong, popularzone:asok","japanese omakase in watthana, amex",4.577657836489477,1971120.0,87.0,206.0,0.0,8.0,22656.55172413793,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4624.0,,,,,,,,,,,,7192800.0,178.0,900.0,4.0,14.0,40408.988764044945,0.02247191011235955,0.0,0.0,0.0,0.0,0.0,0.0
4625.0,,,,,,,,,,,,19778316.0,186.0,391.0,0.0,5.0,106335.03225806452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4626.0,Lahnyai ,90.0,thai,Unknown,michelin guide,"family friendly, fine dining, michelin guide","free wifi, indoor seating, wheelchair access, have parking",awardbadge:michelin guide,Unknown,"luxury thai restaurants over 3000 baht, amex, michelin guide & star, best restaurants in bangkok",,24940610.0,230.0,482.0,0.0,3.0,108437.43478260869,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4627.0,,,,,,,,,,,,5229804.0,433.0,1301.0,0.0,7.0,12078.069284064664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4628.0,Ye Lai Xiang 夜来香 Mrt Huai Khwang,90.0,chinese,chinese,chain restaurant,"chain restaurant, casual dining, family friendly","private room up to 10 people, free wifi, indoor seating, accommodates 50+ people",mrtroute:mrt huai khwang,"popularzone:mengjai, mrtroute:mrt huai khwang",amex,4.577657836489477,1485100.0,69.0,245.0,2.0,3.0,21523.1884057971,0.028985507246376812,0.0,0.0,0.0,0.0,0.0,0.0
4629.0,Ye Lai Xiang 夜来香 Huai Khwang,90.0,chinese,Unknown,chain restaurant,"chain restaurant, family friendly, casual dining","free wifi, indoor seating, accommodates 50+ people, private room up to 10 people",location:huai kwang,"mrtroute:mrt thailand cultural centre, popularzone:mengjai, popularzone:ratchada",amex,4.762126269191581,14126900.0,350.0,2844.0,5.0,2.0,40362.57142857143,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0
4630.0,Ye Lai Xiang 夜来香 Rca,90.0,chinese,Unknown,chain restaurant,"casual dining, chain restaurant, family friendly","private room up to 10 people, indoor seating, free wifi, accommodates 50+ people",location:bang kapi,popularzone:rama 9,amex,4.803037527416546,759700.0,52.0,139.0,2.0,2.0,14609.615384615385,0.038461538461538464,314.0,3.0,0.0,0.0,0.0,0.0
4632.0,Meisaku Premium Yakiniku,90.0,japanese,japanese,buffet,"casual dining, grill/bbq, family friendly","free corkage, private room up to 10 people, have parking, indoor seating",popularzone:kaset nawamin,popularzone:kaset nawamin,amex,4.774932048943924,69846492.0,1549.0,3939.0,0.0,56.0,45091.344092963205,0.0,0.0,0.0,0.0,0.0,593.0,0.0
4633.0,Chao Nua Thong,90.0,thai,Unknown,casual dining,"casual dining, grill/bbq, family friendly","private room up to 10 people, wheelchair access, free wifi, have baby chair, indoor seating",popularzone:kaset nawamin,popularzone:kaset nawamin,amex,4.795640553461362,20306388.0,1620.0,3660.0,1.0,11.0,12534.807407407407,0.0006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0
4634.0,Medici Kitchen & Bar Bangkok,90.0,italian,italian,hotel buffet,"casual dining, family friendly, wine bar, healthy, hotel buffet","wheelchair access, free wifi, valet parking, private room up to 10 people, live music, have baby chair, private room up to 20 people",btsroute:bts chit lom,"btsroute:bts ratchadamri, btsroute:bts chit lom",amex,4.841417512794388,6247632.0,164.0,403.0,3.0,5.0,38095.31707317073,0.018292682926829267,0.0,0.0,0.0,0.0,0.0,0.0
4635.0,Babette's The Steakhouse Bangkok,90.0,american,"steakhouse, american",grill/bbq,"grill/bbq, wine bar, casual dining, family friendly, hotel restaurant","have parking, pet friendly, have baby chair, valet parking, free wifi, private room up to 10 people, wheelchair access, indoor seating",btsroute:bts chit lom,"popularzone:chidlom, btsroute:bts chit lom",amex,4.565956628936225,33753840.0,776.0,1711.0,2.0,5.0,43497.21649484536,0.002577319587628866,0.0,0.0,0.0,0.0,0.0,0.0
4636.0,Flower Mala Hotpot,90.0,chinese,Unknown,hot pot/shabu,"hot pot/shabu, family friendly, casual dining","pet friendly, free wifi, have parking, have baby chair, private room up to 10 people, free corkage, indoor seating",popularzone:kaset nawamin,"popularzone:kaset nawamin, popularzone:ladprao",amex,4.718438557659653,19192800.0,879.0,2772.0,3.0,8.0,21834.81228668942,0.0034129692832764505,0.0,0.0,0.0,0.0,77.0,0.0
4638.0,The Farmer and The Fisherman (Phuket),90.0,thai,Unknown,casual dining,"healthy, grill/bbq, family friendly, casual dining, mall restaurant","scenic view, indoor seating, wheelchair access, outdoor seating, have baby chair",location:phuket,Unknown,amex,4.770210448652636,2239200.0,67.0,282.0,7.0,1.0,33420.89552238806,0.1044776119402985,0.0,0.0,0.0,0.0,0.0,0.0
